"","PresentationOrder","Condition","File","Subject","Group","Accent","TalkerID","AccRating","Block","Sentence","Mean.PossibleKeywords","Stimulus.OnsetTime","Stimulus.OffsetTime","Mean.Response.ACC","Mean.Response.RESP","PercentCorrect","Duration","OnsetMarker","ResponseOnset"
"1728","Fifth","C1","AD_B","316","OHI","English","E5M",1.4,18,"Snow falls at christmas",4,255914,257434,0,0,0,1490,NA,-1490
"1729","Fifth","C1","AD_B","316","OHI","English","E5M",1.4,19,"The dinner plate is hot",4,267782,269325,1,4,1,1513,NA,-1513
"1730","Fifth","C1","AD_B","316","OHI","English","E5M",1.4,20,"The lady is making a toy",3,279196,280913,1,3,1,1687,NA,-1687
"1731","Fifth","C1","AD_B","316","OHI","English","E5M",1.4,21,"They are kneeling down",2,291383,292814,1,2,1,1401,NA,-1401
"1732","Fifth","C1","AD_B","316","OHI","English","E5M",1.4,22,"Father looked at the book",4,302571,304474,1,4,1,1873,NA,-1873
"1733","Fifth","C1","AD_B","316","OHI","English","E5M",1.4,23,"Some men shave in the morning",5,316759,318504,1,5,1,1715,NA,-1715
"1734","Fifth","C1","AD_B","316","OHI","English","E5M",1.4,24,"Some sticks were under the tree",5,328279,330173,0,0,0,1864,NA,-1864
"1735","Fifth","C1","AD_B","316","OHI","English","E5M",1.4,25,"The lady wore a coat",3,341267,342674,1,3,1,1377,NA,-1377
"1736","Fifth","C1","AD_B","316","OHI","English","E5M",1.4,26,"School finished early today",4,352041,353814,1,4,1,1743,NA,-1743
"1737","Fifth","C1","AD_B","316","OHI","English","E5M",1.4,27,"The room is getting cold",3,363495,365042,1,3,1,1517,NA,-1517
"1738","Fifth","C1","AD_B","316","OHI","English","E5M",1.4,28,"The boy knew the game",3,373896,375332,1,3,1,1406,NA,-1406
"1739","Fifth","C1","AD_B","316","OHI","English","E5M",1.4,29,"A boy ran down the path",4,385737,387642,0,3,0.75,1875,NA,-1875
"1740","Fifth","C1","AD_B","316","OHI","English","E5M",1.4,30,"The little baby is sleeping",3,398791,400353,1,3,1,1532,NA,-1532
"1741","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,1,"A boy ran down the path",4,10143,12050,0,2,0.5,1877,NA,-1877
"1742","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,2,"The lady is making a toy",3,24063,25779,0,2,0.666666666666667,1686,NA,-1686
"1743","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,3,"Lemons grow on trees",4,34516,35969,1,4,1,1423,NA,-1423
"1744","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,4,"The room is getting cold",3,46196,47739,1,3,1,1513,NA,-1513
"1745","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,5,"The boy knew the game",3,56662,58099,1,3,1,1407,NA,-1407
"1746","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,6,"They are kneeling down",2,68009,69429,0,0,0,1390,NA,-1390
"1747","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,7,"The house had a nice garden",4,79542,81289,0,3,0.75,1717,NA,-1717
"1748","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,8,"The lady wore a coat",3,90155,91559,1,3,1,1374,NA,-1374
"1749","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,9,"The dinner plate is hot",4,98515,100059,0,0,0,1514,NA,-1514
"1750","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,10,"The old man is worried",4,112008,113559,1,4,1,1521,NA,-1521
"1751","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,11,"Some animals sleep on straw",5,122795,124818,1,5,1,1993,NA,-1993
"1752","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,12,"She spoke to her son",4,133595,135048,1,4,1,1423,NA,-1423
"1753","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,13,"The thin dog was hungry",4,143355,144958,0,3,0.75,1573,NA,-1573
"1754","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,14,"They say some silly things",4,154434,155958,1,4,1,1494,NA,-1494
"1755","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,15,"The glass bowl broke",3,164981,166708,0,0,0,1697,NA,-1697
"1756","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,16,"The police chased the car",3,178954,180658,1,3,1,1674,NA,-1674
"1757","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,17,"A girl kicked the table",3,187581,189368,1,3,1,1757,NA,-1757
"1758","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,18,"Father looked at the book",4,197501,199408,0,3,0.75,1877,NA,-1877
"1759","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,19,"She is taking her coat",4,209301,210758,0,1,0.25,1427,NA,-1427
"1760","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,20,"The little baby is sleeping",3,222460,224027,0,2,0.666666666666667,1537,NA,-1537
"1761","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,21,"The man cleaned his shoes",4,233100,234677,1,4,1,1547,NA,-1547
"1762","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,22,"Snow falls at christmas",4,241807,243317,0,2,0.5,1480,NA,-1480
"1763","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,23,"Some men shave in the morning",5,254087,255827,0,2,0.4,1710,NA,-1710
"1764","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,24,"The farmer keeps a bull",3,265487,266867,0,2,0.666666666666667,1350,NA,-1350
"1765","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,25,"A mouse ran down the hole",4,274140,275957,1,4,1,1787,NA,-1787
"1766","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,26,"Some sticks were under the tree",5,286593,288487,0,0,0,1864,NA,-1864
"1767","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,27,"They ate the lemon pie",3,299380,301077,1,3,1,1667,NA,-1667
"1768","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,28,"The machine was very noisy",4,310060,311857,1,4,1,1767,NA,-1767
"1769","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,29,"School finished early today",4,322566,324336,0,3,0.75,1740,NA,-1740
"1770","Fourth","C1","AD_B","317","OHI","English","E5M",1.4,30,"They are crossing the street",2,335739,337276,1,2,1,1507,NA,-1507
"1771","Second","C1","AD_A","7213","ONH","English","E1M",1.1,1,"The glass bowl broke",3,13068,14576,0,1,0.333333333333333,1478,NA,-1478
"1772","Second","C1","AD_A","7213","ONH","English","E1M",1.1,2,"The room is getting cold",3,29389,30796,1,3,1,1377,NA,-1377
"1773","Second","C1","AD_A","7213","ONH","English","E1M",1.1,3,"Father looked at the book",4,38389,39975,1,4,1,1556,NA,-1556
"1774","Second","C1","AD_A","7213","ONH","English","E1M",1.1,4,"The house had a nice garden",4,48790,50315,1,4,1,1495,NA,-1495
"1775","Second","C1","AD_A","7213","ONH","English","E1M",1.1,5,"The lady is making a toy",3,60938,62706,1,3,1,1738,NA,-1738
"1776","Second","C1","AD_A","7213","ONH","English","E1M",1.1,6,"They are kneeling down",2,72298,73525,0,0,0,1197,NA,-1197
"1777","Second","C1","AD_A","7213","ONH","English","E1M",1.1,7,"The lady wore a coat",3,86139,87385,1,3,1,1216,NA,-1216
"1778","Second","C1","AD_A","7213","ONH","English","E1M",1.1,8,"The machine was very noisy",4,95607,97396,1,4,1,1759,NA,-1759
"1779","Second","C1","AD_A","7213","ONH","English","E1M",1.1,9,"Some men shave in the morning",5,106687,108544,1,5,1,1827,NA,-1827
"1780","Second","C1","AD_A","7213","ONH","English","E1M",1.1,10,"A mouse ran down the hole",4,118262,119915,0,3,0.75,1623,NA,-1623
"1781","Second","C1","AD_A","7213","ONH","English","E1M",1.1,11,"They are crossing the street",2,129716,131145,1,2,1,1399,NA,-1399
"1782","Second","C1","AD_A","7213","ONH","English","E1M",1.1,12,"The man cleaned his shoes",4,140903,142704,1,4,1,1771,NA,-1771
"1783","Second","C1","AD_A","7213","ONH","English","E1M",1.1,13,"Some animals sleep on straw",5,152597,154514,1,5,1,1887,NA,-1887
"1784","Second","C1","AD_A","7213","ONH","English","E1M",1.1,14,"She spoke to her son",4,164598,166083,1,4,1,1455,NA,-1455
"1785","Second","C1","AD_A","7213","ONH","English","E1M",1.1,15,"The little baby is sleeping",3,174732,176315,1,3,1,1553,NA,-1553
"1786","Second","C1","AD_A","7213","ONH","English","E1M",1.1,16,"The boy knew the game",3,185160,186513,0,2,0.666666666666667,1323,NA,-1323
"1787","Second","C1","AD_A","7213","ONH","English","E1M",1.1,17,"The police chased the car",3,196760,198464,1,3,1,1674,NA,-1674
"1788","Second","C1","AD_A","7213","ONH","English","E1M",1.1,18,"Lemons grow on trees",4,207068,208874,1,4,1,1776,NA,-1776
"1789","Second","C1","AD_A","7213","ONH","English","E1M",1.1,19,"She is taking her coat",4,217322,218742,1,4,1,1390,NA,-1390
"1790","Second","C1","AD_A","7213","ONH","English","E1M",1.1,20,"School finished early today",4,227136,229012,0,3,0.75,1846,NA,-1846
"1791","Second","C1","AD_A","7213","ONH","English","E1M",1.1,21,"A boy ran down the path",4,240163,241822,1,4,1,1629,NA,-1629
"1792","Second","C1","AD_A","7213","ONH","English","E1M",1.1,22,"The dinner plate is hot",4,251364,252842,1,4,1,1448,NA,-1448
"1793","Second","C1","AD_A","7213","ONH","English","E1M",1.1,23,"The old man is worried",4,263818,265342,1,4,1,1494,NA,-1494
"1794","Second","C1","AD_A","7213","ONH","English","E1M",1.1,24,"The farmer keeps a bull",3,273859,275273,0,1,0.333333333333333,1384,NA,-1384
"1795","Second","C1","AD_A","7213","ONH","English","E1M",1.1,25,"They ate the lemon pie",3,286793,288432,1,3,1,1609,NA,-1609
"1796","Second","C1","AD_A","7213","ONH","English","E1M",1.1,26,"A girl kicked the table",3,297221,298711,1,3,1,1460,NA,-1460
"1797","Second","C1","AD_A","7213","ONH","English","E1M",1.1,27,"They say some silly things",4,307808,309652,1,4,1,1814,NA,-1814
"1798","Second","C1","AD_A","7213","ONH","English","E1M",1.1,28,"Some sticks were under the tree",5,318555,320281,1,5,1,1696,NA,-1696
"1799","Second","C1","AD_A","7213","ONH","English","E1M",1.1,29,"The thin dog was hungry",4,330463,331942,0,0,0,1449,NA,-1449
"1800","Second","C1","AD_A","7213","ONH","English","E1M",1.1,30,"Snow falls at christmas",4,344704,346402,0,1,0.25,1668,NA,-1668
"1801","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,1,"Father looked at the book",4,13096,15003,1,4,1,1877,NA,-1877
"1802","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,2,"A girl kicked the table",3,22790,24573,1,3,1,1753,NA,-1753
"1803","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,3,"School finished early today",4,33685,35463,0,3,0.75,1748,NA,-1748
"1804","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,4,"Some sticks were under the tree",5,44085,45983,0,0,0,1868,NA,-1868
"1805","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,5,"They are kneeling down",2,56859,58283,0,1,0.5,1394,NA,-1394
"1806","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,6,"Snow falls at christmas",4,66073,67593,0,2,0.5,1490,NA,-1490
"1807","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,7,"The farmer keeps a bull",3,78448,79834,0,2,0.666666666666667,1356,NA,-1356
"1808","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,8,"The thin dog was hungry",4,89768,91374,0,3,0.75,1576,NA,-1576
"1809","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,9,"The little baby is sleeping",3,102369,103933,1,3,1,1534,NA,-1534
"1810","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,10,"They say some silly things",4,112063,113592,1,4,1,1499,NA,-1499
"1811","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,11,"The police chased the car",3,121757,123462,1,3,1,1675,NA,-1675
"1812","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,12,"The room is getting cold",3,130718,132262,1,3,1,1514,NA,-1514
"1813","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,13,"The man cleaned his shoes",4,138865,140443,1,4,1,1548,NA,-1548
"1814","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,14,"A mouse ran down the hole",4,147412,149233,1,4,1,1791,NA,-1791
"1815","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,15,"The glass bowl broke",3,157787,159512,1,3,1,1695,NA,-1695
"1816","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,16,"Some men shave in the morning",5,166520,168263,1,5,1,1713,NA,-1713
"1817","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,17,"A boy ran down the path",4,176761,178662,0,3,0.75,1871,NA,-1871
"1818","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,18,"She spoke to her son",4,185855,187312,1,4,1,1427,NA,-1427
"1819","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,19,"The old man is worried",4,194136,195691,1,4,1,1525,NA,-1525
"1820","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,20,"Lemons grow on trees",4,202816,204272,1,4,1,1426,NA,-1426
"1821","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,21,"They ate the lemon pie",3,211377,213071,1,3,1,1664,NA,-1664
"1822","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,22,"They are crossing the street",2,220444,221982,1,2,1,1508,NA,-1508
"1823","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,23,"The machine was very noisy",4,228925,230721,1,4,1,1766,NA,-1766
"1824","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,24,"The house had a nice garden",4,237192,238941,0,3,0.75,1719,NA,-1719
"1825","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,25,"The lady is making a toy",3,246606,248322,1,3,1,1686,NA,-1686
"1826","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,26,"The lady wore a coat",3,255233,256641,1,3,1,1378,NA,-1378
"1827","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,27,"The dinner plate is hot",4,263287,264832,1,4,1,1515,NA,-1515
"1828","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,28,"She is taking her coat",4,273101,274562,1,4,1,1431,NA,-1431
"1829","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,29,"The boy knew the game",3,280942,282381,1,3,1,1409,NA,-1409
"1830","Fifth","C1","AD_B","7117","YNH","English","E5M",1.4,30,"Some animals sleep on straw",5,289729,291750,1,5,1,1991,NA,-1991
"1831","Second","C1","AD_B","7118","YNH","English","E5M",1.4,1,"A mouse ran down the hole",4,12911,14730,1,4,1,1789,NA,-1789
"1832","Second","C1","AD_B","7118","YNH","English","E5M",1.4,2,"Some men shave in the morning",5,23805,25550,0,3,0.6,1715,NA,-1715
"1833","Second","C1","AD_B","7118","YNH","English","E5M",1.4,3,"The man cleaned his shoes",4,36513,38088,1,4,1,1545,NA,-1545
"1834","Second","C1","AD_B","7118","YNH","English","E5M",1.4,4,"She is taking her coat",4,46207,47659,0,3,0.75,1422,NA,-1422
"1835","Second","C1","AD_B","7118","YNH","English","E5M",1.4,5,"The room is getting cold",3,59421,60968,1,3,1,1517,NA,-1517
"1836","Second","C1","AD_B","7118","YNH","English","E5M",1.4,6,"The machine was very noisy",4,69982,71779,1,4,1,1767,NA,-1767
"1837","Second","C1","AD_B","7118","YNH","English","E5M",1.4,7,"Some sticks were under the tree",5,80942,82838,0,1,0.2,1866,NA,-1866
"1838","Second","C1","AD_B","7118","YNH","English","E5M",1.4,8,"They ate the lemon pie",3,92823,94518,1,3,1,1665,NA,-1665
"1839","Second","C1","AD_B","7118","YNH","English","E5M",1.4,9,"The lady is making a toy",3,102717,104428,1,3,1,1681,NA,-1681
"1840","Second","C1","AD_B","7118","YNH","English","E5M",1.4,10,"Snow falls at christmas",4,113145,114658,1,4,1,1483,NA,-1483
"1841","Second","C1","AD_B","7118","YNH","English","E5M",1.4,11,"The thin dog was hungry",4,122799,124407,0,3,0.75,1578,NA,-1578
"1842","Second","C1","AD_B","7118","YNH","English","E5M",1.4,12,"A boy ran down the path",4,133879,135787,0,3,0.75,1878,NA,-1878
"1843","Second","C1","AD_B","7118","YNH","English","E5M",1.4,13,"The glass bowl broke",3,144974,146698,0,1,0.333333333333333,1694,NA,-1694
"1844","Second","C1","AD_B","7118","YNH","English","E5M",1.4,14,"They are crossing the street",2,160441,161978,1,2,1,1507,NA,-1507
"1845","Second","C1","AD_B","7118","YNH","English","E5M",1.4,15,"The little baby is sleeping",3,170882,172447,1,3,1,1535,NA,-1535
"1846","Second","C1","AD_B","7118","YNH","English","E5M",1.4,16,"The farmer keeps a bull",3,180016,181397,0,2,0.666666666666667,1351,NA,-1351
"1847","Second","C1","AD_B","7118","YNH","English","E5M",1.4,17,"Lemons grow on trees",4,193550,195008,1,4,1,1428,NA,-1428
"1848","Second","C1","AD_B","7118","YNH","English","E5M",1.4,18,"Some animals sleep on straw",5,202618,204646,1,5,1,1998,NA,-1998
"1849","Second","C1","AD_B","7118","YNH","English","E5M",1.4,19,"They say some silly things",4,214485,216007,0,1,0.25,1492,NA,-1492
"1850","Second","C1","AD_B","7118","YNH","English","E5M",1.4,20,"The old man is worried",4,224246,225797,1,4,1,1521,NA,-1521
"1851","Second","C1","AD_B","7118","YNH","English","E5M",1.4,21,"The dinner plate is hot",4,235420,236966,1,4,1,1516,NA,-1516
"1852","Second","C1","AD_B","7118","YNH","English","E5M",1.4,22,"The police chased the car",3,246021,247726,1,3,1,1675,NA,-1675
"1853","Second","C1","AD_B","7118","YNH","English","E5M",1.4,23,"A girl kicked the table",3,257195,258976,1,3,1,1751,NA,-1751
"1854","Second","C1","AD_B","7118","YNH","English","E5M",1.4,24,"The lady wore a coat",3,269102,270506,1,3,1,1374,NA,-1374
"1855","Second","C1","AD_B","7118","YNH","English","E5M",1.4,25,"Father looked at the book",4,277943,279846,1,4,1,1873,NA,-1873
"1856","Second","C1","AD_B","7118","YNH","English","E5M",1.4,26,"School finished early today",4,287383,289156,1,4,1,1743,NA,-1743
"1857","Second","C1","AD_B","7118","YNH","English","E5M",1.4,27,"They are kneeling down",2,298518,299947,0,1,0.5,1399,NA,-1399
"1858","Second","C1","AD_B","7118","YNH","English","E5M",1.4,28,"She spoke to her son",4,308638,310096,1,4,1,1428,NA,-1428
"1859","Second","C1","AD_B","7118","YNH","English","E5M",1.4,29,"The house had a nice garden",4,317412,319155,0,3,0.75,1713,NA,-1713
"1860","Second","C1","AD_B","7118","YNH","English","E5M",1.4,30,"The boy knew the game",3,328506,329946,1,3,1,1410,NA,-1410
"1861","Second","C1","AD_B","318","OHI","English","E5M",1.4,1,"The glass bowl broke",3,20914,22643,0,2,0.666666666666667,1699,NA,-1699
"1862","Second","C1","AD_B","318","OHI","English","E5M",1.4,2,"The room is getting cold",3,33955,35504,1,3,1,1519,NA,-1519
"1863","Second","C1","AD_B","318","OHI","English","E5M",1.4,3,"A girl kicked the table",3,43395,45184,1,3,1,1759,NA,-1759
"1864","Second","C1","AD_B","318","OHI","English","E5M",1.4,4,"School finished early today",4,55116,56892,1,4,1,1746,NA,-1746
"1865","Second","C1","AD_B","318","OHI","English","E5M",1.4,5,"Some men shave in the morning",5,66304,68053,1,5,1,1719,NA,-1719
"1866","Second","C1","AD_B","318","OHI","English","E5M",1.4,6,"A boy ran down the path",4,76611,78512,0,3,0.75,1871,NA,-1871
"1867","Second","C1","AD_B","318","OHI","English","E5M",1.4,7,"The man cleaned his shoes",4,87345,88922,1,4,1,1547,NA,-1547
"1868","Second","C1","AD_B","318","OHI","English","E5M",1.4,8,"The machine was very noisy",4,99053,100853,1,4,1,1770,NA,-1770
"1869","Second","C1","AD_B","318","OHI","English","E5M",1.4,9,"A mouse ran down the hole",4,109200,111012,0,3,0.75,1782,NA,-1782
"1870","Second","C1","AD_B","318","OHI","English","E5M",1.4,10,"The farmer keeps a bull",3,120908,122292,0,2,0.666666666666667,1354,NA,-1354
"1871","Second","C1","AD_B","318","OHI","English","E5M",1.4,11,"The little baby is sleeping",3,132215,133781,1,3,1,1536,NA,-1536
"1872","Second","C1","AD_B","318","OHI","English","E5M",1.4,12,"Some sticks were under the tree",5,142709,144602,1,5,1,1863,NA,-1863
"1873","Second","C1","AD_B","318","OHI","English","E5M",1.4,13,"They are kneeling down",2,154710,156132,0,1,0.5,1392,NA,-1392
"1874","Second","C1","AD_B","318","OHI","English","E5M",1.4,14,"They say some silly things",4,167497,169021,1,4,1,1494,NA,-1494
"1875","Second","C1","AD_B","318","OHI","English","E5M",1.4,15,"The old man is worried",4,177112,178671,1,4,1,1529,NA,-1529
"1876","Second","C1","AD_B","318","OHI","English","E5M",1.4,16,"The lady wore a coat",3,186152,187562,1,3,1,1380,NA,-1380
"1877","Second","C1","AD_B","318","OHI","English","E5M",1.4,17,"The thin dog was hungry",4,196753,198361,0,3,0.75,1578,NA,-1578
"1878","Second","C1","AD_B","318","OHI","English","E5M",1.4,18,"The lady is making a toy",3,209394,211111,1,3,1,1687,NA,-1687
"1879","Second","C1","AD_B","318","OHI","English","E5M",1.4,19,"Lemons grow on trees",4,221048,222500,1,4,1,1422,NA,-1422
"1880","Second","C1","AD_B","318","OHI","English","E5M",1.4,20,"The dinner plate is hot",4,233622,235171,1,4,1,1519,NA,-1519
"1881","Second","C1","AD_B","318","OHI","English","E5M",1.4,21,"The police chased the car",3,245383,247090,1,3,1,1677,NA,-1677
"1882","Second","C1","AD_B","318","OHI","English","E5M",1.4,22,"They ate the lemon pie",3,257184,258881,1,3,1,1667,NA,-1667
